flight_id,route,origin,destination,departure_datetime,booking_date,t,days_to_departure,day_of_week,is_weekend,season,route_type,seat_capacity,remaining_seats,price,competitor_price,search_demand_idx,bookings_made,revenue,cumulative_bookings,sold_out_flag
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-12,14,76,1,False,normal,business,180,91,3500.0,5490.237590994834,4.459862170926513,6,21000.0,89,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-13,15,75,2,False,normal,business,180,88,3500.0,4867.184128913252,3.7882530584444303,3,10500.0,92,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-14,16,74,3,False,normal,business,180,83,3500.0,6025.849788653502,4.995044598625654,5,17500.0,97,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-15,17,73,4,False,normal,business,180,81,3500.0,6447.562012952138,5.389359438078647,2,7000.0,99,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-16,18,72,5,True,normal,business,180,74,3500.0,8223.731665740386,6.479999999999999,7,24500.0,106,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-17,19,71,6,True,normal,business,180,67,3500.0,6627.017658436064,6.479999999999999,7,24500.0,113,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-18,20,70,0,False,normal,business,180,58,3500.0,7458.171023247482,5.3999999999999995,9,31500.0,122,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-19,21,69,1,False,normal,business,180,54,3500.0,6013.186791424327,4.982840103323873,4,14000.0,126,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-20,22,68,2,False,normal,business,180,50,3500.0,5344.679827743401,4.3076589743024085,4,14000.0,130,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-21,23,67,3,False,normal,business,180,43,3500.0,5559.011156823437,4.5307680150911525,7,24500.0,137,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-22,24,66,4,False,normal,business,180,38,3500.0,5792.904587077641,4.76707737847248,5,17500.0,142,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-23,25,65,5,True,normal,business,180,26,3500.0,8450.0,6.479999999999999,12,42000.0,154,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-24,26,64,6,True,normal,business,180,21,3500.0,5699.147987756224,5.607898266557691,5,17500.0,159,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-25,27,63,0,False,normal,business,180,17,3500.0,7317.526973642936,5.3999999999999995,4,14000.0,163,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-26,28,62,1,False,normal,business,180,12,3500.0,5619.6460013651495,4.592746261378349,5,17500.0,168,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-27,29,61,2,False,normal,business,180,7,3500.0,7408.283687552387,5.3999999999999995,5,17500.0,173,False
FL00005,Mumbai-Delhi,Mumbai,Delhi,2025-01-27,2024-11-28,30,60,3,False,normal,business,180,0,5500.0,6875.327191953217,6.445173429111372,7,38500.0,180,True
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-18,0,90,4,False,normal,business,180,171,3500.0,6347.278049783362,5.297702748048875,9,31500.0,9,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-19,1,89,5,True,normal,business,180,160,3500.0,6460.256537017952,6.479999999999999,11,38500.0,20,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-20,2,88,6,True,normal,business,180,155,3500.0,5861.5819969563445,5.802059417516159,5,17500.0,25,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-21,3,87,0,False,normal,business,180,152,3500.0,6934.920396445028,5.3999999999999995,3,10500.0,28,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-22,4,86,1,False,normal,business,180,147,3500.0,6056.39110666774,5.024391729769108,5,17500.0,33,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-23,5,85,2,False,normal,business,180,144,3500.0,5305.034380326933,4.2657024853212615,3,10500.0,36,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-24,6,84,3,False,normal,business,180,139,3500.0,5254.010865038371,4.2113899312127145,5,17500.0,41,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-25,7,83,4,False,normal,business,180,133,3500.0,6668.2732197790665,5.3999999999999995,6,21000.0,47,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-26,8,82,5,True,normal,business,180,122,3500.0,8039.613975000173,6.479999999999999,11,38500.0,58,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-27,9,81,6,True,normal,business,180,115,3500.0,6655.991823234102,6.479999999999999,7,24500.0,65,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-28,10,80,0,False,normal,business,180,108,3500.0,6384.327632042864,5.3317166716499855,7,24500.0,72,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-29,11,79,1,False,normal,business,180,105,3500.0,6778.680486112479,5.3999999999999995,3,10500.0,75,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-30,12,78,2,False,normal,business,180,104,3500.0,7773.351698164154,5.3999999999999995,1,3500.0,76,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-10-31,13,77,3,False,normal,business,180,99,3500.0,6713.89793882976,5.3999999999999995,5,17500.0,81,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-01,14,76,4,False,normal,business,180,94,3500.0,6099.3459499371065,5.065456105215615,5,17500.0,86,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-02,15,75,5,True,normal,business,180,86,3500.0,7578.631492308391,6.479999999999999,8,28000.0,94,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-03,16,74,6,True,normal,business,180,82,3500.0,6918.037527500074,6.479999999999999,4,14000.0,98,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-04,17,73,0,False,normal,business,180,76,3500.0,7997.362092196092,5.3999999999999995,6,21000.0,104,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-05,18,72,1,False,normal,business,180,69,3500.0,6678.653576291359,5.3999999999999995,7,24500.0,111,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-06,19,71,2,False,normal,business,180,64,3500.0,5306.142694072512,4.266878313984726,5,17500.0,116,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-07,20,70,3,False,normal,business,180,62,3500.0,5166.044780735477,4.116924554249719,2,7000.0,118,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-08,21,69,4,False,normal,business,180,56,3500.0,8109.6547339254685,5.3999999999999995,6,21000.0,124,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-09,22,68,5,True,normal,business,180,51,3500.0,8180.574077763715,6.479999999999999,5,17500.0,129,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-10,23,67,6,True,normal,business,180,43,3500.0,6324.968767049465,6.332562330993995,8,28000.0,137,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-11,24,66,0,False,normal,business,180,39,3500.0,6126.392361892412,5.091186049804484,4,14000.0,141,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-12,25,65,1,False,normal,business,180,36,3500.0,7924.908184936147,5.3999999999999995,3,10500.0,144,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-13,26,64,2,False,normal,business,180,32,3500.0,5420.630460007599,4.387438270154424,4,14000.0,148,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-14,27,63,3,False,normal,business,180,27,3500.0,5627.64115651807,4.600881051743771,5,17500.0,153,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-15,28,62,4,False,normal,business,180,25,3500.0,7127.243624821817,5.3999999999999995,2,7000.0,155,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-16,29,61,5,True,normal,business,180,18,3500.0,6115.2600052119005,6.0967288052989845,7,24500.0,162,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-17,30,60,6,True,normal,business,180,8,5500.0,6495.006179947931,7.0425343685176705,10,55000.0,172,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-18,31,59,0,False,normal,business,180,4,5500.0,6340.6431739386,5.631724065845787,4,22000.0,176,False
FL00006,Bangalore-Mumbai,Bangalore,Mumbai,2025-01-16,2024-11-19,32,58,1,False,normal,business,180,0,5500.0,6829.13518507896,6.375800946952319,4,22000.0,180,True
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-17,0,90,6,True,normal,business,180,172,3500.0,7872.294814780874,6.479999999999999,8,28000.0,8,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-18,1,89,0,False,normal,business,180,169,3500.0,6588.320284229202,5.3999999999999995,3,10500.0,11,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-19,2,88,1,False,normal,business,180,161,3500.0,7127.840323444937,5.3999999999999995,8,28000.0,19,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-20,3,87,2,False,normal,business,180,157,3500.0,4550.0,3.4268678585999304,4,14000.0,23,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-21,4,86,3,False,normal,business,180,154,3500.0,6452.499558118135,5.393838666119836,3,10500.0,26,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-22,5,85,4,False,normal,business,180,150,3500.0,5677.850486464451,4.651767696665481,4,14000.0,30,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-23,6,84,5,True,normal,business,180,144,3500.0,5311.657266086962,5.127271596500838,6,21000.0,36,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-24,7,83,6,True,normal,business,180,134,3500.0,5643.8014422444685,5.540756291626848,10,35000.0,46,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-25,8,82,0,False,normal,business,180,126,3500.0,6174.229645316708,5.136457008725481,8,28000.0,54,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-26,9,81,1,False,normal,business,180,121,3500.0,7393.004978797112,5.3999999999999995,5,17500.0,59,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-27,10,80,2,False,normal,business,180,116,3500.0,5206.767100203925,4.160785742283983,5,17500.0,64,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-28,11,79,3,False,normal,business,180,112,3500.0,6529.865705279557,5.3999999999999995,4,14000.0,68,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-29,12,78,4,False,normal,business,180,109,3500.0,6027.934802499762,4.997052057978964,3,10500.0,71,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-11-30,13,77,5,True,normal,business,180,100,3500.0,6180.518732997089,6.170863386243369,9,31500.0,80,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-01,14,76,6,True,normal,business,180,96,3500.0,7477.6888796719895,6.479999999999999,4,14000.0,84,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-02,15,75,0,False,normal,business,180,90,3500.0,7024.662551078828,5.3999999999999995,6,21000.0,90,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-03,16,74,1,False,normal,business,180,87,3500.0,7803.963154756675,5.3999999999999995,3,10500.0,93,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-04,17,73,2,False,normal,business,180,81,3500.0,6349.356962731347,5.299616048067099,6,21000.0,99,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-05,18,72,3,False,normal,business,180,78,3500.0,5821.4559536210645,4.795413258455726,3,10500.0,102,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-06,19,71,4,False,normal,business,180,65,3500.0,6281.737653541513,5.237094576547902,13,45500.0,115,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-07,20,70,5,True,normal,business,180,60,3500.0,6736.434371489441,6.479999999999999,5,17500.0,120,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-08,21,69,6,True,normal,business,180,55,3500.0,6672.159024492369,6.479999999999999,5,17500.0,125,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-09,22,68,0,False,normal,business,180,49,3500.0,5442.7216295724675,4.410495148406328,6,21000.0,131,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-10,23,67,1,False,normal,business,180,47,3500.0,6588.227537087178,5.3999999999999995,2,7000.0,133,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-11,24,66,2,False,normal,business,180,40,3500.0,6722.522621885433,5.3999999999999995,7,24500.0,140,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-12,25,65,3,False,normal,business,180,35,3500.0,8450.0,5.3999999999999995,5,17500.0,145,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-13,26,64,4,False,normal,business,180,28,3500.0,8329.923495999628,5.3999999999999995,7,24500.0,152,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-14,27,63,5,True,normal,business,180,23,3500.0,5668.0877332051505,5.570280244377732,5,17500.0,157,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-15,28,62,6,True,normal,business,180,16,3500.0,6219.801222489553,6.215162572534568,7,24500.0,164,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-16,29,61,0,False,normal,business,180,14,3500.0,5073.144048208922,4.016027668518309,2,7000.0,166,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-17,30,60,1,False,normal,business,180,10,5500.0,5924.060661385601,4.98493786400542,4,22000.0,170,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-18,31,59,2,False,normal,business,180,1,5500.0,6807.714878500582,6.343569041926562,9,49500.0,179,False
FL00007,Delhi-Mumbai,Delhi,Mumbai,2025-02-15,2024-12-19,32,58,3,False,normal,business,180,0,5500.0,7675.707280366028,7.615325358865895,1,5500.0,180,True
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-11-29,0,90,4,False,normal,business,180,175,3500.0,5789.143258199982,4.763336182958627,5,17500.0,5,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-11-30,1,89,5,True,normal,business,180,168,3500.0,5862.207220933898,5.802798456731859,7,24500.0,12,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-01,2,88,6,True,normal,business,180,165,3500.0,4550.0,4.112241430319917,3,10500.0,15,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-02,3,87,0,False,normal,business,180,161,3500.0,6341.400727468716,5.292290589882141,4,14000.0,19,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-03,4,86,1,False,normal,business,180,156,3500.0,5464.145948436926,4.432792304590297,5,17500.0,24,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-04,5,85,2,False,normal,business,180,152,3500.0,5983.796558318078,4.9544311311556815,4,14000.0,28,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-05,6,84,3,False,normal,business,180,148,3500.0,5645.060741286601,4.6185746260404175,4,14000.0,32,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-06,7,83,4,False,normal,business,180,144,3500.0,6408.094009603757,5.353442051343815,4,14000.0,36,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-07,8,82,5,True,normal,business,180,133,3500.0,4786.214818427285,4.436634866547873,11,38500.0,47,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-08,9,81,6,True,normal,business,180,132,3500.0,5069.630885743784,4.8146273174832315,1,3500.0,48,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-09,10,80,0,False,normal,business,180,126,3500.0,8450.0,5.3999999999999995,6,21000.0,54,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-10,11,79,1,False,normal,business,180,118,3500.0,5244.76298325782,4.201508066496945,8,28000.0,62,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-11,12,78,2,False,normal,business,180,114,3500.0,5430.634061006726,4.3978874385377384,4,14000.0,66,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-12,13,77,3,False,normal,business,180,111,3500.0,8290.990690113282,5.3999999999999995,3,10500.0,69,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-13,14,76,4,False,normal,business,180,106,3500.0,8450.0,5.3999999999999995,5,17500.0,74,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-14,15,75,5,True,normal,business,180,101,3500.0,5357.722536895292,5.185698182243174,5,17500.0,79,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-15,16,74,6,True,normal,business,180,92,3500.0,6140.957267131671,6.126002080304954,9,31500.0,88,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-16,17,73,0,False,normal,business,180,92,3500.0,6833.016662166996,5.3999999999999995,0,0.0,88,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-17,18,72,1,False,normal,business,180,88,3500.0,8185.480203295452,5.3999999999999995,4,14000.0,92,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-18,19,71,2,False,normal,business,180,84,3500.0,5537.814348532468,4.508982982921879,4,14000.0,96,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-19,20,70,3,False,normal,business,180,79,3500.0,6260.854100206443,5.217664585757672,5,17500.0,101,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-20,21,69,4,False,normal,business,180,71,3500.0,7257.9041366602005,5.3999999999999995,8,28000.0,109,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-21,22,68,5,True,normal,business,180,64,3500.0,6923.896922604954,6.479999999999999,7,24500.0,116,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-22,23,67,6,True,normal,business,180,59,3500.0,6133.247830550654,6.117230857692383,5,17500.0,121,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-23,24,66,0,False,normal,business,180,56,3500.0,6369.52260959686,5.318146078181038,3,10500.0,124,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-24,25,65,1,False,normal,business,180,52,3500.0,5159.476586839268,4.109829126481467,4,14000.0,128,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-25,26,64,2,False,normal,business,180,47,3500.0,6267.780599624702,5.224115317126802,5,17500.0,133,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-26,27,63,3,False,normal,business,180,38,3500.0,6240.272197241268,5.198459241531933,9,31500.0,142,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-27,28,62,4,False,normal,business,180,33,3500.0,6726.365642385599,5.3999999999999995,5,17500.0,147,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-28,29,61,5,True,normal,business,180,24,3500.0,5958.555961651459,5.915928733755745,9,31500.0,156,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-29,30,60,6,True,normal,business,180,10,5500.0,6959.75005948151,7.885774428612218,14,77000.0,170,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-30,31,59,0,False,normal,business,180,2,5500.0,7487.397922374333,7.345737267999191,8,44000.0,178,False
FL00008,Mumbai-Kolkata,Mumbai,Kolkata,2025-02-27,2024-12-31,32,58,1,False,normal,business,180,0,5500.0,6651.543594476755,6.1074169854425175,2,11000.0,180,True
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-18,0,90,4,False,normal,business,180,176,3500.0,6842.962498189224,5.3999999999999995,4,14000.0,4,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-19,1,89,5,True,normal,business,180,167,3500.0,6551.826463888421,6.479999999999999,9,31500.0,13,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-20,2,88,6,True,normal,business,180,160,3500.0,6500.082283264129,6.479999999999999,7,24500.0,20,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-21,3,87,0,False,normal,business,180,154,3500.0,5796.480917295724,4.770632782591672,6,21000.0,26,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-22,4,86,1,False,normal,business,180,148,3500.0,6808.581905131476,5.3999999999999995,6,21000.0,32,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-23,5,85,2,False,normal,business,180,145,3500.0,6405.145566546848,5.3507507840995725,3,10500.0,35,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-24,6,84,3,False,normal,business,180,136,3500.0,8450.0,5.3999999999999995,9,31500.0,44,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-25,7,83,4,False,normal,business,180,131,3500.0,8034.021029913361,5.3999999999999995,5,17500.0,49,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-26,8,82,5,True,normal,business,180,124,3500.0,6876.200388742588,6.479999999999999,7,24500.0,56,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-27,9,81,6,True,normal,business,180,117,3500.0,5756.019220547601,5.676367663002681,7,24500.0,63,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-28,10,80,0,False,normal,business,180,111,3500.0,5415.398814816167,4.381968158107563,6,21000.0,69,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-29,11,79,1,False,normal,business,180,108,3500.0,7661.364379261644,5.3999999999999995,3,10500.0,72,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-30,12,78,2,False,normal,business,180,100,3500.0,6756.18049451846,5.3999999999999995,8,28000.0,80,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-10-31,13,77,3,False,normal,business,180,94,3500.0,6968.13981830682,5.3999999999999995,6,21000.0,86,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-11-01,14,76,4,False,normal,business,180,88,3500.0,4799.028662700162,3.711661861662511,6,21000.0,92,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-11-02,15,75,5,True,normal,business,180,86,3500.0,7404.252519519226,6.479999999999999,2,7000.0,94,False
FL00009,Delhi-Kolkata,Delhi,Kolkata,2025-01-16,2024-11-03,16,74,6,True,normal,business,180,81,3500.0,6943.059829759004,6.479999999999999,5,17500.0,99,False
